        Frequency / GHz                S2,1/abs,dB
                  3.8075                     -0.16638234
                   3.815                      -0.1662254
                  3.8225                     -0.16615003
                    3.83                     -0.16615175
                  3.8375                     -0.16622603
                   3.845                     -0.16636826
                  3.8525                     -0.16657377
                    3.86                     -0.16683787
                  3.8675                     -0.16715582
                   3.875                     -0.16752289
                  3.8825                     -0.16793438
                    3.89                      -0.1683856
                  3.8975                     -0.16887188
                   3.905                     -0.16938865
                  3.9125                     -0.16993139
                    3.92                     -0.17049568
                  3.9275                     -0.17107718
                   3.935                     -0.17167171
                  3.9425                     -0.17227517
                    3.95                     -0.17288366
                  3.9575                     -0.17349339
                   3.965                     -0.17410078
                  3.9725                      -0.1747024
                    3.98                     -0.17529503
                  3.9875                     -0.17587567
                   3.995                     -0.17644151
                  4.0025                     -0.17698997
                    4.01                     -0.17751873
                  4.0175                     -0.17802567
                   4.025                     -0.17850895
                  4.0325                     -0.17896697
                    4.04                     -0.17939841
                  4.0475                     -0.17980219
                   4.055                     -0.18017754
                  4.0625                     -0.18052392
                    4.07                     -0.18084111
                  4.0775                     -0.18112914
                   4.085                     -0.18138833
                  4.0925                      -0.1816193
                     4.1                     -0.18182292
                  4.1075                     -0.18200036
                   4.115                     -0.18215307
                  4.1225                     -0.18228277
                    4.13                     -0.18239144
                  4.1375                     -0.18248135
                   4.145                     -0.18255502
                  4.1525                     -0.18261522
                    4.16                     -0.18266497
                  4.1675                     -0.18270755
                   4.175                     -0.18274645
                  4.1825                      -0.1827854
                    4.19                     -0.18282833
                  4.1975                     -0.18287938
                   4.205                     -0.18294289
                  4.2125                     -0.18302337
                    4.22                      -0.1831255
                  4.2275                     -0.18325412
                   4.235                     -0.18341421
                  4.2425                     -0.18361086
                    4.25                      -0.1838493
                  4.2575                     -0.18413484
                   4.265                     -0.18447288
                  4.2725                     -0.18486888
                    4.28                     -0.18532835
                  4.2875                     -0.18585682
                   4.295                     -0.18645987
                  4.3025                     -0.18714305
                    4.31                      -0.1879119
                  4.3175                     -0.18877192
                   4.325                     -0.18972856
                  4.3325                     -0.19078719
                    4.34                     -0.19195312
                  4.3475                     -0.19323152
                   4.355                     -0.19462745
                  4.3625                     -0.19614584
                    4.37                     -0.19779145
                  4.3775                     -0.19956886
                   4.385                     -0.20148249
                  4.3925                     -0.20353652
                     4.4                     -0.20573493
                  4.4075                     -0.20808145
                   4.415                     -0.21057959
                  4.4225                     -0.21323256
                    4.43                     -0.21604332
                  4.4375                     -0.21901453
                   4.445                     -0.22214855
                  4.4525                     -0.22544743
                    4.46                      -0.2289129
                  4.4675                     -0.23254638
                   4.475                     -0.23634891
                  4.4825                     -0.24032123
                    4.49                      -0.2444637
                  4.4975                     -0.24877634
                   4.505                      -0.2532588
                  4.5125                     -0.25791036
                    4.52                     -0.26272995
                  4.5275                     -0.26771613
                   4.535                     -0.27286709
                  4.5425                     -0.27818064
                    4.55                     -0.28365425
                  4.5575                     -0.28928501
                   4.565                     -0.29506966
                  4.5725                      -0.3010046
                    4.58                     -0.30708585
                  4.5875                     -0.31330912
                   4.595                     -0.31966979
                  4.6025                      -0.3261629
                    4.61                     -0.33278319
                  4.6175                     -0.33952509
                   4.625                     -0.34638275
                  4.6325                     -0.35335004
                    4.64                     -0.36042057
                  4.6475                     -0.36758769
                   4.655                     -0.37484454
                  4.6625                     -0.38218402
                    4.67                     -0.38959884
                  4.6775                     -0.39708151
                   4.685                      -0.4046244
                  4.6925                     -0.41221971
                     4.7                     -0.41985952
                  4.7075                     -0.42753579
                   4.715                     -0.43524041
                  4.7225                     -0.44296517
                    4.73                     -0.45070183
                  4.7375                     -0.45844211
