        Frequency / GHz                S1,1/abs,dB
                  3.6875                      -22.977357
                   3.695                      -23.422588
                  3.7025                      -23.888678
                    3.71                      -24.377469
                  3.7175                      -24.891084
                   3.725                      -25.431987
                  3.7325                      -26.003057
                    3.74                      -26.607694
                  3.7475                      -27.249941
                   3.755                      -27.934666
                  3.7625                      -28.667795
                    3.77                      -29.456633
                  3.7775                      -30.310327
                   3.785                      -31.240511
                  3.7925                      -32.262264
                     3.8                      -33.395531
                  3.8075                      -34.667274
                   3.815                      -36.114705
                  3.8225                      -37.789837
                    3.83                      -39.763791
                  3.8375                      -42.117579
                   3.845                      -44.836403
                  3.8525                      -47.239579
                    3.86                      -47.316789
                  3.8675                      -45.109469
                   3.875                      -42.617295
                  3.8825                      -40.494238
                    3.89                      -38.749848
                  3.8975                      -37.302992
                   3.905                       -36.08308
                  3.9125                      -35.038591
                    3.92                      -34.132691
                  3.9275                      -33.338717
                   3.935                      -32.636967
                  3.9425                      -32.012566
                    3.95                      -31.454066
                  3.9575                      -30.952492
                   3.965                      -30.500698
                  3.9725                      -30.092918
                    3.98                      -29.724438
                  3.9875                      -29.391369
                   3.995                      -29.090468
                  4.0025                      -28.819013
                    4.01                      -28.574699
                  4.0175                      -28.355567
                   4.025                      -28.159941
                  4.0325                       -27.98638
                    4.04                      -27.833644
                  4.0475                      -27.700658
                   4.055                      -27.586491
                  4.0625                      -27.490332
                    4.07                      -27.411474
                  4.0775                      -27.349298
                   4.085                      -27.303257
                  4.0925                      -27.272868
                     4.1                      -27.257696
                  4.1075                      -27.257346
                   4.115                      -27.271448
                  4.1225                      -27.299646
                    4.13                      -27.341585
                  4.1375                      -27.396896
                   4.145                      -27.465178
                  4.1525                      -27.545977
                    4.16                      -27.638763
                  4.1675                      -27.742899
                   4.175                      -27.857611
                  4.1825                      -27.981945
                    4.19                       -28.11472
                  4.1975                      -28.254475
                   4.205                       -28.39941
                  4.2125                      -28.547323
                    4.22                      -28.695542
                  4.2275                      -28.840873
                   4.235                      -28.979556
                  4.2425                      -29.107258
                    4.25                      -29.219111
                  4.2575                      -29.309824
                   4.265                      -29.373869
                  4.2725                      -29.405767
                    4.28                      -29.400447
                  4.2875                      -29.353648
                   4.295                      -29.262307
                  4.3025                      -29.124868
                    4.31                       -28.94144
                  4.3175                      -28.713781
                   4.325                      -28.445092
                  4.3325                      -28.139695
                    4.34                      -27.802631
                  4.3475                       -27.43926
                   4.355                       -27.05492
                  4.3625                      -26.654658
                    4.37                      -26.243063
                  4.3775                      -25.824167
                   4.385                      -25.401424
                  4.3925                       -24.97772
                     4.4                      -24.555418
                  4.4075                      -24.136421
                   4.415                      -23.722229
                  4.4225                      -23.314006
                    4.43                      -22.912631
                  4.4375                      -22.518757
                   4.445                      -22.132848
                  4.4525                      -21.755217
                    4.46                      -21.386059
                  4.4675                      -21.025473
                   4.475                      -20.673485
                  4.4825                      -20.330066
                    4.49                      -19.995139
                  4.4975                      -19.668598
                   4.505                      -19.350309
                  4.5125                      -19.040123
                    4.52                      -18.737877
                  4.5275                      -18.443401
                   4.535                      -18.156519
                  4.5425                      -17.877053
                    4.55                      -17.604825
                  4.5575                      -17.339659
                   4.565                       -17.08138
                  4.5725                      -16.829817
                    4.58                      -16.584802
                  4.5875                      -16.346171
                   4.595                      -16.113767
                  4.6025                      -15.887434
                    4.61                      -15.667025
                  4.6175                      -15.452393
                   4.625                      -15.243401
                  4.6325                      -15.039911
                    4.64                      -14.841796
                  4.6475                      -14.648927
                   4.655                      -14.461184
                  4.6625                       -14.27845
                    4.67                      -14.100612
                  4.6775                      -13.927559
                   4.685                      -13.759187
                  4.6925                      -13.595394
                     4.7                       -13.43608
                  4.7075                      -13.281152
                   4.715                      -13.130517
                  4.7225                      -12.984087
                    4.73                      -12.841776
                  4.7375                      -12.703501
                   4.745                      -12.569182
                  4.7525                      -12.438742
                    4.76                      -12.312105
                  4.7675                        -12.1892
                   4.775                      -12.069957
                  4.7825                      -11.954308
                    4.79                      -11.842188
                  4.7975                      -11.733534
                   4.805                      -11.628286
                  4.8125                      -11.526383
                    4.82                      -11.427771
                  4.8275                      -11.332394
                   4.835                      -11.240199
                  4.8425                      -11.151136
                    4.85                      -11.065156
                  4.8575                      -10.982212
                   4.865                      -10.902259
                  4.8725                      -10.825254
                    4.88                      -10.751155
                  4.8875                      -10.679922
                   4.895                      -10.611518
                  4.9025                      -10.545907
                    4.91                      -10.483054
                  4.9175                      -10.422926
                   4.925                      -10.365492
                  4.9325                      -10.310723
                    4.94                      -10.258591
                  4.9475                      -10.209071
                   4.955                      -10.162138
                  4.9625                      -10.117769
                    4.97                      -10.075943
                  4.9775                      -10.036641
                   4.985                      -9.9998463
                  4.9925                      -9.9655417
                       5                      -9.9337131
                  5.0075                       -9.904348
                   5.015                      -9.8774352
                  5.0225                      -9.8529656
                    5.03                      -9.8309314
                  5.0375                      -9.8113265
                   5.045                      -9.7941467
                  5.0525                      -9.7793893
                    5.06                      -9.7670533
                  5.0675                      -9.7571395
                   5.075                      -9.7496503
                  5.0825                        -9.74459
                    5.09                      -9.7419643
                  5.0975                       -9.741781
                   5.105                      -9.7440494
                  5.1125                      -9.7487806
                    5.12                      -9.7559878
                  5.1275                      -9.7656855
                   5.135                      -9.7778904
                  5.1425                       -9.792621
                    5.15                      -9.8098975
                  5.1575                      -9.8297421
                   5.165                      -9.8521789
                  5.1725                       -9.877234
                    5.18                      -9.9049355
                  5.1875                      -9.9353133
                   5.195                      -9.9683997
                  5.2025                      -10.004229
                    5.21                      -10.042837
                  5.2175                      -10.084262
                   5.225                      -10.128546
                  5.2325                      -10.175732
                    5.24                      -10.225863
                  5.2475                       -10.27899
                   5.255                      -10.335161
                  5.2625                       -10.39443
                    5.27                      -10.456851
                  5.2775                      -10.522484
                   5.285                      -10.591389
                  5.2925                      -10.663631
                     5.3                      -10.739275
                  5.3075                      -10.818393
                   5.315                      -10.901058
