        Frequency / GHz                S1,1/abs,dB
                  3.2975                      -13.929774
                   3.305                      -14.073247
                  3.3125                       -14.22118
                    3.32                       -14.37365
                  3.3275                      -14.530739
                   3.335                       -14.69253
                  3.3425                      -14.859108
                    3.35                      -15.030564
                  3.3575                      -15.206989
                   3.365                      -15.388478
                  3.3725                      -15.575128
                    3.38                       -15.76704
                  3.3875                      -15.964316
                   3.395                      -16.167063
                  3.4025                      -16.375389
                    3.41                      -16.589403
                  3.4175                      -16.809218
                   3.425                      -17.034947
                  3.4325                      -17.266706
                    3.44                      -17.504608
                  3.4475                       -17.74877
                   3.455                      -17.999303
                  3.4625                      -18.256321
                    3.47                      -18.519929
                  3.4775                       -18.79023
                   3.485                      -19.067317
                  3.4925                      -19.351273
                     3.5                      -19.642169
                  3.5075                      -19.940057
                   3.515                      -20.244965
                  3.5225                      -20.556897
                    3.53                       -20.87582
                  3.5375                      -21.201656
                   3.545                      -21.534277
                  3.5525                      -21.873488
                    3.56                      -22.219019
                  3.5675                      -22.570501
                   3.575                      -22.927454
                  3.5825                      -23.289264
                    3.59                      -23.655157
                  3.5975                      -24.024175
                   3.605                      -24.395144
                  3.6125                      -24.766653
                    3.62                      -25.137019
                  3.6275                      -25.504267
                   3.635                      -25.866117
                  3.6425                      -26.219978
                    3.65                      -26.562972
                  3.6575                       -26.89197
                   3.665                      -27.203669
                  3.6725                        -27.4947
                    3.68                      -27.761768
                  3.6875                      -28.001821
                   3.695                      -28.212231
                  3.7025                      -28.390972
                    3.71                      -28.536764
                  3.7175                      -28.649172
                   3.725                      -28.728637
                  3.7325                      -28.776434
                    3.74                      -28.794568
                  3.7475                      -28.785621
                   3.755                      -28.752573
                  3.7625                      -28.698616
                    3.77                       -28.62699
                  3.7775                      -28.540841
                   3.785                      -28.443117
                  3.7925                      -28.336493
                     3.8                      -28.223334
                  3.8075                       -28.10567
                   3.815                      -27.985208
                  3.8225                      -27.863336
                    3.83                      -27.741151
                  3.8375                      -27.619482
                   3.845                      -27.498917
                  3.8525                      -27.379832
                    3.86                      -27.262414
                  3.8675                      -27.146685
                   3.875                      -27.032523
                  3.8825                      -26.919683
                    3.89                      -26.807814
                  3.8975                      -26.696474
                   3.905                      -26.585148
                  3.9125                      -26.473262
                    3.92                      -26.360198
                  3.9275                      -26.245307
                   3.935                      -26.127927
                  3.9425                      -26.007395
                    3.95                       -25.88306
                  3.9575                      -25.754305
                   3.965                      -25.620553
                  3.9725                      -25.481283
                    3.98                      -25.336046
                  3.9875                      -25.184469
                   3.995                      -25.026269
                  4.0025                      -24.861257
                    4.01                      -24.689339
                  4.0175                       -24.51052
                   4.025                      -24.324902
                  4.0325                      -24.132677
                    4.04                      -23.934121
                  4.0475                      -23.729586
                   4.055                       -23.51949
                  4.0625                      -23.304303
                    4.07                       -23.08454
                  4.0775                      -22.860745
                   4.085                      -22.633484
                  4.0925                       -22.40333
                     4.1                       -22.17086
                  4.1075                      -21.936639
                   4.115                      -21.701223
                  4.1225                      -21.465143
                    4.13                      -21.228908
                  4.1375                         -20.993
                   4.145                      -20.757869
                  4.1525                      -20.523937
                    4.16                      -20.291591
                  4.1675                      -20.061188
                   4.175                      -19.833055
                  4.1825                      -19.607488
                    4.19                      -19.384755
