        Frequency / GHz                S1,1/abs,dB
                    5.12                      -15.966145
                  5.1275                      -16.138598
                   5.135                      -16.321652
                  5.1425                       -16.51563
                    5.15                      -16.720874
                  5.1575                      -16.937751
                   5.165                      -17.166649
                  5.1725                      -17.407978
                    5.18                      -17.662166
                  5.1875                      -17.929661
                   5.195                      -18.210928
                  5.2025                      -18.506442
                    5.21                      -18.816684
                  5.2175                      -19.142136
                   5.225                      -19.483269
                  5.2325                       -19.84053
                    5.24                      -20.214326
                  5.2475                      -20.604998
                   5.255                      -21.012792
                  5.2625                      -21.437819
                    5.27                      -21.879996
                  5.2775                      -22.338982
                   5.285                      -22.814081
                  5.2925                      -23.304131
                     5.3                      -23.807347
                  5.3075                      -24.321149
                   5.315                      -24.841938
                  5.3225                      -25.364856
                    5.33                      -25.883536
                  5.3375                      -26.389887
                   5.345                      -26.873996
                  5.3525                      -27.324231
                    5.36                      -27.727673
                  5.3675                      -28.070966
                   5.375                      -28.341559
                  5.3825                      -28.529182
                    5.39                      -28.627184
                  5.3975                      -28.633354
                   5.405                      -28.549928
                  5.4125                      -28.382809
                    5.42                      -28.140293
                  5.4275                      -27.831713
                   5.435                      -27.466325
                  5.4425                      -27.052609
                    5.45                       -26.59797
                  5.4575                       -26.10872
                   5.465                       -25.59025
                  5.4725                      -25.047241
                    5.48                      -24.483875
                  5.4875                      -23.903993
                   5.495                      -23.311198
                  5.5025                        -22.7089
                    5.51                      -22.100323
                  5.5175                      -21.488495
                   5.525                      -20.876219
                  5.5325                      -20.266056
                    5.54                      -19.660307
                  5.5475                       -19.06101
                   5.555                      -18.469942
                  5.5625                      -17.888633
                    5.57                      -17.318381
                  5.5775                       -16.76028
                   5.585                       -16.21524
                  5.5925                      -15.684014
                     5.6                       -15.16722
                  5.6075                      -14.665365
                   5.615                      -14.178867
                  5.6225                      -13.708069
                    5.63                      -13.253261
                  5.6375                       -12.81469
                   5.645                      -12.392577
                  5.6525                      -11.987122
                    5.66                      -11.598521
                  5.6675                      -11.226968
                   5.675                      -10.872669
                  5.6825                      -10.535846
                    5.69                      -10.216746
                  5.6975                      -9.9156511
                   5.705                      -9.6328862
                  5.7125                      -9.3688324
                    5.72                      -9.1239405
                  5.7275                      -8.8987507
                   5.735                      -8.6939177
                  5.7425                      -8.5102465
                    5.75                      -8.3487431
                  5.7575                      -8.2106913
                   5.765                      -8.0977728
                  5.7725                      -8.0122652
                    5.78                      -7.9573832
                  5.7875                      -7.9378862
                   5.795                      -7.9611483
                  5.8025                      -8.0389742
                    5.81                      -8.1930909
                  5.8175                      -8.4967712
                   5.825                      -9.4061165
                  5.8325                      -3.5394118
                    5.84                       -7.060475
                  5.8475                      -7.8359746
                   5.855                      -8.3432106
                  5.8625                      -8.8328686
                    5.87                      -9.3726923
                  5.8775                      -9.9992309
                   5.885                      -10.743563
                  5.8925                       -11.63917
                     5.9                      -12.725084
                  5.9075                       -14.04426
                   5.915                      -15.625839
                  5.9225                      -17.406194
                    5.93                      -18.975529
                  5.9375                      -19.338069
                   5.945                      -18.029103
                  5.9525                      -15.973866
                    5.96                      -13.960967
                  5.9675                      -12.221032
                   5.975                      -10.768815
                  5.9825                      -9.5705163
                    5.99                      -8.5880948
                  5.9975                      -7.7781891
                   6.005                       -7.008177
                  6.0125                      -6.4449163
                    6.02                      -6.0913782
                  6.0275                       -5.827048
                   6.035                      -5.6567847
                  6.0425                      -5.5856954
                    6.05                      -5.6212079
                  6.0575                      -5.7767706
                   6.065                      -6.0754607
                  6.0725                      -6.5562639
                    6.08                      -7.2911198
                  6.0875                      -8.4459073
                   6.095                      -10.404728
                  6.1025                      -12.369995
                    6.11                      -10.731917
                  6.1175                      -8.4138789
                   6.125                      -7.2641767
                  6.1325                      -7.6607142
                    6.14                      -8.8885313
                  6.1475                      -7.8809987
                   6.155                      -6.0721696
                  6.1625                      -4.7787481
                    6.17                      -3.8147783
                  6.1775                      -3.1246071
                   6.185                      -2.7780262
                  6.1925                      -2.7067111
                     6.2                      -2.7988341
                  6.2075                      -2.7417487
                   6.215                      -2.2379227
                  6.2225                      -1.7293652
                    6.23                      -1.4337101
                  6.2375                      -1.2648298
                   6.245                      -1.1337952
                  6.2525                      -1.0225962
                    6.26                     -0.93958686
                  6.2675                     -0.87951082
                   6.275                     -0.83443313
                  6.2825                     -0.79905415
                    6.29                     -0.77022134
                  6.2975                     -0.74601846
                   6.305                     -0.72522053
                  6.3125                     -0.70700421
                    6.32                     -0.69079215
                  6.3275                     -0.67616553
                   6.335                     -0.66281227
                  6.3425                     -0.65049497
                    6.35                     -0.63903009
                  6.3575                     -0.62827396
                   6.365                     -0.61811304
                  6.3725                     -0.60845695
                    6.38                     -0.59923335
                  6.3875                     -0.59038414
                   6.395                     -0.58186253
                  6.4025                     -0.57363079
                    6.41                     -0.56565851
                  6.4175                     -0.55792117
                   6.425                     -0.55039901
                  6.4325                     -0.54307617
                    6.44                     -0.53593993
                  6.4475                     -0.52898011
                   6.455                     -0.52218857
                  6.4625                     -0.51555884
                    6.47                     -0.50908575
                  6.4775                     -0.50276517
                   6.485                      -0.4965938
                  6.4925                     -0.49056894
                     6.5                     -0.48468839
                  6.5075                     -0.47895027
                   6.515                     -0.47335296
                  6.5225                     -0.46789501
                    6.53                     -0.46257506
                  6.5375                     -0.45739177
                   6.545                     -0.45234384
                  6.5525                     -0.44742992
                    6.56                     -0.44264862
                  6.5675                     -0.43799847
                   6.575                     -0.43347793
                  6.5825                     -0.42908538
                    6.59                     -0.42481911
                  6.5975                     -0.42067733
                   6.605                     -0.41665815
                  6.6125                     -0.41275964
                    6.62                     -0.40897975
                  6.6275                     -0.40531642
                   6.635                     -0.40176749
                  6.6425                     -0.39833079
                    6.65                     -0.39500407
                  6.6575                      -0.3917851
                   6.665                     -0.38867159
                  6.6725                     -0.38566126
                    6.68                      -0.3827518
                  6.6875                     -0.37994093
                   6.695                     -0.37722636
                  6.7025                     -0.37460582
                    6.71                     -0.37207706
                  6.7175                     -0.36963786
                   6.725                     -0.36728602
                  6.7325                     -0.36501938
                    6.74                     -0.36283581
                  6.7475                     -0.36073322
                   6.755                     -0.35870956
                  6.7625                     -0.35676283
                    6.77                     -0.35489107
                  6.7775                     -0.35309235
                   6.785                      -0.3513648
                  6.7925                     -0.34970658
                     6.8                      -0.3481159
                  6.8075                     -0.34659101
                   6.815                      -0.3451302
                  6.8225                     -0.34373178
                    6.83                     -0.34239413
                  6.8375                     -0.34111562
