        Frequency / GHz                S2,2/abs,dB
                  3.1175                      -13.618142
                   3.125                      -13.698934
                   3.132                      -13.777494
                  3.1325                      -13.783222
                    3.14                       -13.87099
                  3.1475                      -13.962223
                   3.155                      -14.056903
                  3.1625                       -14.15501
                    3.17                       -14.25652
                  3.1775                      -14.361409
                   3.185                       -14.46965
                  3.1925                      -14.581212
                     3.2                      -14.696066
                  3.2075                      -14.814175
                   3.215                      -14.935505
                  3.2225                      -15.060017
                    3.23                      -15.187671
                  3.2375                      -15.318426
                   3.245                      -15.452239
                  3.2525                      -15.589063
                    3.26                      -15.728852
                  3.2675                      -15.871559
                   3.275                      -16.017134
                  3.2825                      -16.165527
                    3.29                      -16.316685
                  3.2975                      -16.470555
                   3.305                      -16.627084
                  3.3125                      -16.786215
                    3.32                      -16.947893
                  3.3275                      -17.112057
                   3.335                      -17.278648
                  3.3425                      -17.447604
                    3.35                      -17.618861
                  3.3575                       -17.79235
                   3.365                      -17.968002
                  3.3725                      -18.145742
                    3.38                      -18.325492
                  3.3875                      -18.507169
                   3.395                      -18.690684
                  3.4025                       -18.87594
                    3.41                      -19.062834
                  3.4175                      -19.251255
                   3.425                       -19.44108
                  3.4325                      -19.632178
                    3.44                      -19.824405
                  3.4475                      -20.017603
                   3.455                      -20.211599
                  3.4625                      -20.406208
                    3.47                      -20.601223
                  3.4775                      -20.796422
                   3.485                      -20.991563
                  3.4925                      -21.186383
                     3.5                      -21.380598
                  3.5075                        -21.5739
                   3.515                       -21.76596
                  3.5225                      -21.956425
                    3.53                      -22.144917
                  3.5375                      -22.331037
                   3.545                      -22.514361
                  3.5525                      -22.694444
                    3.56                       -22.87082
                  3.5675                      -23.043006
                   3.575                        -23.2105
                  3.5825                      -23.372787
                    3.59                      -23.529344
                  3.5975                       -23.67964
                   3.605                      -23.823141
                  3.6125                      -23.959318
                    3.62                      -24.087648
                  3.6275                      -24.207621
                   3.635                      -24.318746
                  3.6425                      -24.420556
                    3.65                      -24.512614
                  3.6575                      -24.594518
                   3.665                      -24.665905
                  3.6725                      -24.726458
                    3.68                       -24.77591
                  3.6875                      -24.814045
                   3.695                      -24.840703
                  3.7025                      -24.855784
                    3.71                      -24.859246
                  3.7175                      -24.851108
                   3.725                      -24.831449
                  3.7325                      -24.800406
                    3.74                      -24.758175
                  3.7475                      -24.705007
                   3.755                      -24.641203
                  3.7625                      -24.567112
