        Frequency / GHz                S1,1/abs,dB
                    4.34                      -13.802531
                  4.3475                      -13.668472
                   4.355                       -13.53794
                  4.3625                      -13.410923
                    4.37                      -13.287405
                  4.3775                      -13.167369
                   4.385                      -13.050798
                  4.3925                      -12.937674
                     4.4                      -12.827977
                  4.4075                      -12.721689
                   4.415                      -12.618788
                  4.4225                      -12.519254
                    4.43                      -12.423068
                  4.4375                      -12.330208
                   4.445                      -12.240655
                  4.4525                      -12.154387
                    4.46                      -12.071386
                  4.4675                      -11.991633
                   4.475                      -11.915107
                  4.4825                      -11.841793
                    4.49                      -11.771673
                  4.4975                      -11.704729
                   4.505                      -11.640949
                  4.5125                      -11.580316
                    4.52                       -11.52282
                  4.5275                      -11.468448
                   4.535                       -11.41719
                  4.5425                      -11.369038
                    4.55                      -11.323985
                  4.5575                      -11.282026
                   4.565                      -11.243157
                  4.5725                      -11.207378
                    4.58                      -11.174689
                  4.5875                      -11.145091
                   4.595                      -11.118591
                  4.6025                      -11.095196
                    4.61                      -11.074914
                  4.6175                      -11.057757
                   4.625                      -11.043741
                  4.6325                      -11.032881
                    4.64                      -11.025198
                  4.6475                      -11.020715
                   4.655                      -11.019457
                  4.6625                      -11.021452
                    4.67                      -11.026733
                  4.6775                      -11.035334
                   4.685                      -11.047294
                  4.6925                      -11.062654
                     4.7                       -11.08146
                  4.7075                      -11.103762
                   4.715                      -11.129612
                  4.7225                      -11.159066
                    4.73                      -11.192188
                  4.7375                      -11.229041
                   4.745                      -11.269695
                  4.7525                      -11.314226
                    4.76                      -11.362712
                  4.7675                      -11.415238
                   4.775                      -11.471893
                  4.7825                      -11.532771
                    4.79                      -11.597973
                  4.7975                      -11.667605
                   4.805                       -11.74178
                  4.8125                      -11.820616
                    4.82                      -11.904239
                  4.8275                      -11.992781
                   4.835                      -12.086381
                  4.8425                      -12.185189
                    4.85                      -12.289359
                  4.8575                      -12.399056
                   4.865                      -12.514455
                  4.8725                      -12.635739
                    4.88                      -12.763104
                  4.8875                      -12.896755
                   4.895                      -13.036912
                  4.9025                      -13.183805
                    4.91                       -13.33768
                  4.9175                        -13.4988
                   4.925                      -13.667443
                  4.9325                      -13.843906
                    4.94                      -14.028506
                  4.9475                      -14.221584
                   4.955                      -14.423505
                  4.9625                       -14.63466
                    4.97                      -14.855473
                  4.9775                      -15.086401
                   4.985                      -15.327941
                  4.9925                       -15.58063
                       5                      -15.845058
                  5.0075                      -16.121868
                   5.015                      -16.411766
                  5.0225                      -16.715533
                    5.03                      -17.034031
                  5.0375                       -17.36822
                   5.045                      -17.719169
                  5.0525                      -18.088081
                    5.06                      -18.476308
                  5.0675                      -18.885384
                   5.075                      -19.317055
                  5.0825                      -19.773324
                    5.09                      -20.256497
                  5.0975                       -20.76925
                   5.105                       -21.31471
                  5.1125                      -21.896555
                    5.12                      -22.519143
                  5.1275                      -23.187678
                   5.135                       -23.90842
                  5.1425                      -24.688942
                    5.15                      -25.538454
                  5.1575                      -26.468145
                   5.165                      -27.491476
                  5.1725                      -28.624109
                    5.18                      -29.882587
                  5.1875                      -31.279254
                   5.195                      -32.806427
                  5.2025                      -34.392938
                    5.21                      -35.810962
                  5.2175                      -36.604327
                   5.225                      -36.372197
                  5.2325                       -35.27912
                    5.24                      -33.823917
                  5.2475                      -32.346057
                   5.255                      -30.976863
                  5.2625                      -29.746165
                    5.27                      -28.648012
                  5.2775                      -27.666772
                   5.285                      -26.786014
                  5.2925                      -25.991134
                     5.3                      -25.269847
                  5.3075                      -24.612012
                   5.315                      -24.009289
                  5.3225                      -23.454808
                    5.33                      -22.942875
                  5.3375                      -22.468745
                   5.345                      -22.028428
                  5.3525                      -21.618555
                    5.36                      -21.236257
                  5.3675                      -20.879077
                   5.375                      -20.544902
                  5.3825                        -20.2319
                    5.39                      -19.938483
                  5.3975                      -19.663259
                   5.405                      -19.405014
                  5.4125                      -19.162676
                    5.42                      -18.935302
                  5.4275                      -18.722058
                   5.435                      -18.522202
                  5.4425                      -18.335078
                    5.45                      -18.160096
                  5.4575                      -17.996733
                   5.465                      -17.844514
                  5.4725                      -17.703015
                    5.48                      -17.571847
                  5.4875                      -17.450657
                   5.495                      -17.339118
                  5.5025                      -17.236925
                    5.51                       -17.14379
                  5.5175                      -17.059437
                   5.525                      -16.983599
                  5.5325                      -16.916009
                    5.54                        -16.8564
                  5.5475                      -16.804499
                   5.555                      -16.760024
                  5.5625                      -16.722675
                    5.57                      -16.692137
                  5.5775                       -16.66807
                   5.585                      -16.650107
                  5.5925                      -16.637848
                     5.6                      -16.630858
                  5.6075                      -16.628658
                   5.615                      -16.630722
                  5.6225                      -16.636468
                    5.63                      -16.645251
                  5.6375                      -16.656352
                   5.645                      -16.668966
                  5.6525                      -16.682184
                    5.66                      -16.694972
                  5.6675                      -16.706143
                   5.675                      -16.714318
                  5.6825                       -16.71787
                    5.69                      -16.714854
                  5.6975                      -16.702905
                   5.705                      -16.679093
                  5.7125                      -16.639735
                    5.72                      -16.580149
